ID,Name,Barcode,Purchase Price
1262,فاتيكا كريم اللوز  65ملل,6224000851842,22.5
1263,فاتيكا كريم الليمون و شجرة الشاي 65ملل,6291069655001,22.5
1264,فاتيكا كريم جوز الهند 65ملل,6224000851873,22.5
1265,فاتيكا كريم زبدة الشيا 65ملل,6223012450364,22.5
1242,فاتيما كريم 125 ارجان,6224007940051,42.67
883,فاركو تليليام  شراب,6223000011935,19.2
786,فاركوسين كريم,6223000011782,16.72
787,فاركوسين مرهم,6223000010815,16.72
732,فاركوفيت ب 12,6221151015697,29.25
815,فاركولين محلول,6221151000891,25.9
1520,فاروتيتا شراب بالتوت,4775210369215,126.0
1138,فازلين 50ملل,6223002749164,15.13
1139,فازلين 70ملل,6223002749157,19.0
95,فازلين مرطب شفايف حجم وسط,6223005990235,15.0
791,فاستاريل ام ار,6223003960285,127.21
818,فاستافلام 50مجم اقراص,6221032118950,24.48
814,فاستر جيل,6223004160134,23.36
795,فاستكيور40مجم,6221088021600,61.06
819,فاستل 120مجم,6221076610540,46.2
1558,فاستل 180 مجم اقراص,6221076610526,60.22
282,فاستم جيل صغير,6222003700174,16.0
1588,فاسكون -ان نقط فم,6224001050930,38.44
816,فاسكون اقراص,6224001050497,31.96
272,فاكتو مرهم,6223005461056,60.8
792,فالجيستريل بديل سيكلوبر,6224000588168,24.71
984,فامليا تويلت,6224007974773,9.0
784,فاموتين 20مجم,6221050030746,29.07
790,فاموتين 40مجم,6221050030760,43.61
1503,فاين لايف كبار كبير,6294018807520,425.0
80,فاينسيه بخاخ ابيض,6223002231256,43.0
79,فاينسيه بخاخ زيتون,6223002231225,43.0
81,فاينيسيه بخاخ صبار,6223002231232,43.0
788,فبيوريك 80مجم,6221000000584,101.41
817,فرافيرو 27عادي,6223006935600,96.0
782,فراكتيليا مساج جل,6225000545526,50.88
1288,فرش اسنان اورال كبار,6939624302686,8.75
1323,فرش اسنان جنجا اطفال,6224001475627,6.5
1324,فرش اسنان سوفت,5555599994422,21.55
1303,فرشاه+مشط الجو اطفال,731551988928,16.0
898,فروساك حقن,4794563012867,363.6
1064,فريده شاور 1200 م جوز الهند,6224008204831,123.25
1543,فريده شاور 650 ملل مون لايت,6224008204763,70.0
1065,فريده شاور جوز الهند والارجان 650 م,6224008204770,71.0
1162,فريده معطر بالتوت البرى 480م,6224008668060,36.85
1161,فريده معطر بالعود480م,6224008668053,36.85
1160,فريده معطر رائحه النظافه480م,6224008668435,36.85
1585,فريزيدرم كريم,4215611265488,65.42
599,فلاجيل 500مجم اقراص,6223003990602,24.14
258,فلاجيل شراب,6223003990619,19.24
1630,فلافيسف شراب,6223003974961,63.98
1574,فلدين 20 مجم اقراص,4889521037412,30.79
1578,فلدين اقراص 20مجم,4215158485678,30.79
1569,فلدين حقن,4788965421034,46.74
779,فلوبادكس 8مجم,6223004514388,128.67
794,فلوتاك 75مجم,6223002641833,65.42
1545,فلورست -ان اقراص,6221045011330,19.35
1453,فلوكا قطره للعين,4221893476108,48.18
1577,فلوكورال 150 مجم كبسول,6221042167054,22.23
1590,فلوموكس 1000 مجم اقراص,6221032116666,70.74
275,فلوموكس 500مجم,6221032131522,48.99
532,فليبوتون امبول,6222003702192,36.72
789,فليكتور 25جرام جيل,6223003570385,23.26
783,فليكتور 50مجم كبسول,6223003570088,63.24
778,فوار فروت,6221151004691,17.44
1285,فوج بخاخ  ماركو,6224009160013,93.0
85,فوج بخاخ ابيض  فى احمر,6224009160570,93.0
1287,فوج بخاخ مطلق,6224009160129,93.0
86,فوج بخاخ مونارك,6224009160051,93.0
84,فوج بخاخ نابليون احمر,6224009160020,93.0
1572,فوربيودس كبسول,6221076021711,247.8
529,فورتيموكس بلس قطره,6223005441201,27.3
533,فولبرازال40مجم,6224001620317,134.4
864,فولتارين 100مجم اقماع شرجيه,6223002642151,43.2
530,فولتارين امبول,6223002641659,40.3
781,فولتارين جيل 25جم,6223013531611,28.35
780,فولتارين جيل 50جم,6223013531628,49.43
848,فوليك اسيد 500مجم,6223002212583,14.6
109,فوم للحلاقه اكتيف  200 مل,6223000400029,47.0
1207,فيانسيه جل كريم احمر 225 م,6223002234561,36.3
1205,فيانسيه جل كريم ضد القشره 225 م,6223002234523,36.3
1335,فيبكس امبوبه ازرق 15 مجم,6223002053902,33.17
1336,فيبكس امبوبه بينك 15 مجم,6223002053926,33.17
61,فيبكس بليه,6223004682292,35.0
1325,فيبكس بليه مزيل عرق,6223004683381,36.0
1327,فيبكس بليه مزيل عرق اخضر,6223004683374,36.0
1326,فيبكس بليه مزيل عرق بينك,6223004682285,36.0
59,فيبكس كريم مزيل عرق,6223002050482,45.0
60,فيبكس كريم مزيل عرق,6223002053919,45.0
1594,فيتاماونت للرجال كبسول,6221025051233,69.2
1595,فيتاماونت للسيدات كبسول,6221025030832,69.2
490,فيتنال مركب بخاخ,6221060005888,61.6
469,فيدروب نقط,6221508220422,19.24
975,فير اندلفلي صغير,6221155114525,14.25
1440,فيرسيرك 16 مجم اقراص,6222006501884,64.38
1439,فيرسيرك 24مجم اقراص,6222006501891,88.8
1619,فيرم-وان 500 مجم اقراص,6223003570217,159.2
887,فيروترون اقراص,6224008097099,106.26
777,فيروجلوبين كبسول,6224001078019,130.85
1513,فيروستات 200 مجم شراب,6221094072108,48.8
867,فيسرا امبولات,6221025019820,12.0
785,فيسيرالجين 50 مجم,6221042035025,30.53
1646,فيسيرالجين شراب,6221042260014,27.09
468,فيفيدول كريم للشعر,6224000437404,129.2
235,فيلداجلوز1000/50بلس,6224000866358,99.96
851,فيموجيسال اقراص,6224008302148,55.8
1502,فينادون شراب,6221060001231,23.31
842,فيوتابان 40,6223004191237,96.48
624,فيوسي زون كريم,6221094113122,28.8
278,فيوسي كريم,6221094503787,44.08
725,فيوسيدرم كريم,6223002450251,19.5
1589,فيوسيدين كريم 15 جرام,6222003700204,43.05
1547,فيوسيدين مرهم 15 جرام,6222003700211,33.86
1548,فيوسيدين مرهم 20 جرام,6222003702543,41.73
1391,قربة مايه بطانه لوكس,6928167814251,60.0
1390,قربه مايه بلاستك عاديه,6928167816880,55.0
1458,قصافه اشكال دبدوب,4785203664587,10.0
1457,قصافه كبار,6935826654691,14.0
1321,قطن اذن 300عود,6221094504589,11.5
1164,قطن اذن كبير,6994670810332,9.25
107,قطن طبى كبير 100 جرام,6225000083226,10.2
108,قطن طبى وسط  50 جرام,6225000083219,5.1
111,قطن طبي الصياد 25 جم,6225000083202,2.8
1310,قلم كحل ماتك,6040391212566,11.0
255,كابرون امبول,6221025012708,72.0
840,كابوتريل 50مجم اقراص,6221032110428,21.56
1511,كابوتون 25 مجم اقراص,6224001007101,25.6
718,كابوتين 50مجم,6224001007118,15.6
1485,كارباميد كريم 30مجم,6221050130293,29.14
1487,كارفالون 25 مجم اقراص,6223003579395,96.17
1598,كافسيد باراسيتامول للاطفال اقماع,6223002143535,44.59
726,كافسيد رضع لبوس,6223002144877,27.3
1524,كال_ماج كبسول,6224007751008,107.31
1169,كالاميل مرطب للجلد100م,4545685498454,39.2
1506,كالدين زنك شراب,6223004160493,24.0
1544,كالسيترون كبسول,6224008097556,87.08
948,كالسيمات 500 مجم كبسول,6221067000602,16.0
1157,كالهيبارين5000و.د.,6221025004475,112.77
875,كاندلكان 16 مجم,6223004190063,43.8
492,كاندلكان 8مجم عادي,6223004190056,35.04
872,كاندلكان بلس 12.5/16 مجم اقراص,6223004190070,55.5
277,كاندلكان بلس 32 اقراص,6223004190087,76.5
1385,كانيولا 20سم بينك,4268656759865,7.0
1382,كانيولا 22 ازرق,8906039100143,7.0
1383,كانيولا 24 اصفر,4120368520014,8.52
683,كبريللا لوسين,6223002144525,22.61
1407,كتافاست 50 مجم فوار,6223002641604,52.56
969,كتافلام 25مجم,6223002641703,25.16
1193,كتافلام 3/75مجم حقن,6223002641840,90.0
966,كتافلام 50مجم,6223002641895,62.78
1400,كحول اسبراى 70م,4315345654988,11.0
1576,كروماكس اقراص,6224009763030,131.1
1208,كريم الو ايفا بالصبار 185 م,6223001386476,70.5
1209,كريم الو ايفا بالصبار 85 م,6223001386469,40.25
65,كريم ايفا  للبشره وسط,6223001380207,20.0
42,كريم ايفا ب العسل,6223001380146,10.0
69,كريم ايفا ب العسل كبير,6223001380177,40.0
1145,كريم ايفا ب العسل للشعر  صغير,6223004370540,23.3
1105,كريم ايفا بالجرسلين50مل,6223001380115,21.2
1104,كريم ايفا بالخيار 20مل,6223001380191,10.25
1103,كريم ايفا بالعسل 50 م,6223001380160,21.0
1144,كريم ايفا شعر بالعسل,6223004370557,33.3
68,كريم ايفا كبير بشره جافه,6223001380139,40.0
1108,كريم ايفي للبشره 200م,6772504632264,28.5
1106,كريم بالمرز للشعر100م,010181060007,126.5
70,كريم ترشوب,6224008311669,65.0
1300,كريم ترطيب كير اند مور 75 مل,6223004680144,31.0
1301,كريم ترطيب كير اند مور 75 مل,6222042300144,31.0
1302,كريم ترطيب كير اند مور 75 مل فراوله,6223004687235,31.0
1305,كريم جليسوليد 100ملل,6223004681738,41.25
1291,كريم جليسوليد 20 م,6223002057443,14.35
1292,كريم جليسوليد 40 م,6223004682872,27.0
1306,كريم جليسوليد 50ملل,6223004688003,26.6
1293,كريم جليسوليد 80 م,6223004680328,49.5
1014,كريم حلاقه تماره كبير,6224000315139,15.4
1015,كريم حلاقه خمس خمسات,6223002841677,17.0
976,كريم سبوتلس انبوبه,6223001385455,20.35
1232,كريم صنفره دايموند,6224008133025,20.0
1248,كريم فاتيكا بالارجان 190 م,6224007940068,58.2
1249,كريم فاتيكا حبه سودا 190 م,6224007940099,58.2
1247,كريم فانيكا  بالحبه السودا 125 م,6224007940082,42.67
1322,كريم فيبكس 10م,6223002054220,26.5
1289,كريم لونا ترطيب  اليدين والجسم 75 م,6221039302932,31.0
1290,كريم لونا للتشققات 40 م,6221039302277,27.0
467,كريم مارفيل,6224000437176,129.2
1240,كريم منك  للشعر كبير,6223003445096,36.3
1308,كريم منك بجوز الهند كبير,6222014504983,36.3
1307,كريم منك بزيت اللوز كبير,6222014504976,36.3
1552,كريم نتائج الطبيعه بديل للبروتين,6224010593947,10.0
1011,كريم ون لازالة الشعر حساسه,6223001384793,18.42
1012,كريم ون لازالة الشعر عاديه,6223001384762,18.25
1013,كريم ون لازالة الشعر للبشره الجافه,6223001385394,18.42
1438,كريم ويلوفنج %2,6224000911676,37.44
855,كلاريتين للحساسيه,6221042134025,82.5
861,كلافيموكس 1000جرام اقراص,6221151511632,87.1
947,كلافيموكس 228.5 مجم شراب,6221151003069,36.66
1175,كلوسول بخاخ,6221076124030,32.35
1560,كليكسان 60 مجم امبول,3664798012804,263.13
284,كلينداسول جل,6221076230137,20.8
868,كلينداسول محلول موضغي,6221076170037,27.2
1483,كمادات اطفال تيمبو كول,4557788863254,20.0
1409,كو-افازير قطره للعين,6224000219826,28.8
1573,كو-افازير مرهم للعين,6223005441652,22.26
279,كوادريدرم كريم,6221050130286,38.4
871,كوادريدروم 15مجم كريم,6221050130118,22.4
1604,كوديلار شراب,6221077050710,19.71
1500,كوراسور-اننقط فم,6221025040152,31.92
1366,كورتيبلكس للاطفال,6223004901799,33.18
1365,كورتيبلكس للكبار,6223004901782,37.92
841,كورتيلون اقراص,6221025010964,14.27
1168,كورنيتيرز جل للعين,6224000219345,31.09
957,كوكاست 10 مجم اقراص,6224001026645,36.75
956,كوكاست 4 مجم اقراص,6224001026065,27.01
1222,كوكو واكس  عجين  الوان,6224001498107,19.8
1223,كوكو واكس عجين الوان,6224001498183,19.8
737,كولداتريكسي اقراص,6223004190995,48.97
971,كولشيسين 500 ميكروجرام اقراص,6221067000855,152.0
1179,كوللو ماك محلول موضعي,6221088040151,20.58
1582,كولوسبازمين فورت 135مجم اقراص,6221032110855,33.66
952,كولوفيرين ا اقراص,6222006501426,72.27
951,كولوفيرين اقراص,6222006501402,59.28
950,كولوفيرين د اقراص,6222006501419,78.75
1512,كولونا اقراص,6223003974145,48.99
1100,كولونيا مارى خمس خمسات130مل,6223002840717,28.9
256,كونتافيفر ان شراب,6224008179085,24.42
873,كونترولوك 40 مجم اقراص,4288545456648,150.4
1449,كونجي كلير% 0.1 قطره للعين,6224000219451,15.84
1450,كونجيكلير فورت قطره للعين,6224000219758,28.8
955,كونكور 5 مجم اقراص,6221025032348,56.16
1497,كونكور 5بلاس اقراص,6221025032355,54.0
954,كونكور كور 2.5مجم اقراص,6221025032331,43.2
1593,كويتابكس 25 مجم اقراص,6223003203535,66.89
264,كيبرون 300 اقراص,6224001007385,102.96
962,كيتوفان 50مجم,6221076120896,28.8
1363,كيتولاك 30مجم/2ملل امبول,6221075030042,40.8
1529,كيروفيت كبسولات,6221025052872,141.0
1460,كيس جمع بول كبار ابيض,4117852036409,9.3
727,كيناكومب كريم صغير,6224001007224,23.4
719,كيورام 312.5/5ملل,6223014580472,53.3
720,كيورام 625مجم اقراص,6223014580496,85.77
1519,لاجار نقط بالفم,6225000501133,54.6
471,لاري برو اقراص,6221088010574,28.6
965,لازيلاكتون 100مجم,6223003990763,135.78
970,لازيلاكتون 50مجم,6223003991951,90.72
463,لاسيكس اقراص,6223003990824,23.4
581,لاسيكس امبول 20مجم,6223003990800,27.0
1505,لاكتو لبن رقم 2,6224000421151,189.0
576,لاكتوديل 2.5مجم,6221025003614,51.93
566,لاكتيفينور 0.03 اقراص,6224000588403,19.5
1557,لاكتيول فورت اكياس فوار,6223003970123,86.04
460,لاكريتيرز قطره,6225000351646,34.79
575,لاميفين 125مجم,6223003930370,54.6
850,لاميفين 15جرام كريم,6223003930387,12.14
1516,لاميفين 250 مجم اقراص,6223003930363,76.16
1166,لانتوس سلوستار 5 قلم,3582910017653,943.3
489,لايس نقط,6221094042316,10.2
1422,لبخه كاولينا,4785213088754,10.0
1371,لبن لاكتو1 400جرام,6224000421144,175.5
1617,لبن هيرو رقم 1 نيوتراديفنس بلس,8410175080141,192.9
1377,لجنوكايين سبراي,6221060002160,30.1
1196,لجنوكايين5%جل,6221077072811,18.72
1498,لجنوكايين5%كريم,6221077072316,19.15
462,لوبريفيسك قطره,6224007321164,22.72
579,لوبريكف شراب للكحه,6223004045165,27.9
1369,لوتوفولون حقن,6221035016109,29.6
1546,لوسيدريل 250 مجم اقراص,6222003700280,55.64
133,لوسيدريل 500 مجم,6222003702116,117.0
276,لوفير 400مجم اقراص,6224009052189,59.28
734,لوكاستن 200مجم /20جم,6223000173169,12.35
1295,لونا للتشققات 20 م,6221039302116,16.0
1294,لونا للشفاه ليب ثرابي 10 م,6221039321049,29.5
577,لوهيدران اكياس,6221043011431,24.96
142,لي لي دش مهبلي,6224011031165,51.03
459,ليبانتيل 300مجم اقراص,6222003701942,89.46
132,ليبراكس,4019338608846,30.75
127,ليت اب غسول,6224007384497,142.5
722,ليدوكايين 2% 20مجم/ملل,6222010670354,21.45
126,ليدوكايين بخاخ,6221060003181,28.5
140,ليسيد لوسيون موضعي,6224009656028,32.0
137,ليفابيون محلول للحقن في العضل,6221051861370,67.2
136,ليفانيك 500 محم,6221508018524,60.7
129,ليفانيك 750,6221508510417,43.56
125,ليفست,6223003570347,62.0
123,ليفست نقط,6223003573669,25.0
1337,ليفه كف,4215879630145,19.25
1535,ليفو كتيفان شراب,6224009694068,23.79
128,ليفوتافين,6221151003786,67.16
122,ليفوتافين 750 كبسول,6221151003779,81.0
124,ليفودل,6221163012462,45.5
130,ليفوهستام,6223012330093,42.94
866,ليفوهستام اقراص,6223012330116,73.71
896,ليفوهستام شراب,6223012330109,24.57
114,ليلاك جل مرطب 100مل,000107544483,275.0
115,ليلاك صن بلوك  100 مل,210254780256,278.0
141,ليليبل 10 مجم,6224008365334,96.0
1501,ليليبل 4مجم اكياس,6224008365358,74.21
135,ليليبل5مجم اقراص,6224008365303,73.6
143,ليمت ليس ومان,6223012481795,192.0
838,ليمتلس الزايم ماكس,6223012482990,108.75
886,ليمتلس اوسوفورتين د 3 5000 وحده اقراص,6223012480460,82.8
619,ليمتلس اوميجا 3 ايفا,6223012481818,156.42
834,ليمتلس بريناتال ماكس,6223012481832,170.1
776,ليمتلس بي كومبلكس او دي اف,6223012483409,98.13
131,ليمتلس كروماكس,6223012480149,271.2
620,ليمتلس مان ماكس,6223012481771,192.0
1620,ليمتلس ميلجا ماكس اقراص,6223012480071,176.3
1645,لينكس مساج كريم,6224001202391,54.19
1394,ماء اوكسيجين %10,6224000788056,8.0
1395,ماء اوكسيجين %20,6224000788063,8.25
1396,ماء اوكسيجين %30,6224000788070,10.0
914,ماء غريب سمايل,4568768786569,35.04
1649,ماء معقم 5 سم للحقن,6223003951818,228.0
78,ماء ورد العراب,6772504408081,27.5
461,ماجيك كريم,6224008966210,92.3
470,مارفيتنس 12.5مجم,6224009763641,65.25
465,مارك فاست اقراص,6223003570071,39.42
472,ماركال 700مجم,6223003570132,65.7
458,ماريفان 3جم,5054290001747,27.72
466,ماريفان 5مجم,5054290001754,62.4
1147,ماسك حليب بوبانا 250جرام,6222019610801,43.0
1148,ماسك حليب بوبانا ازرق 250جرام,6222019610818,43.0
1431,ماسك نيبو لايزر اطفال,4112589607548,12.5
1393,ماسك نيبولايزر اطفال ميدكير,4329262655154,11.0
1430,ماسك نيبولايزر كبار,4125896321057,13.25
1392,ماسك نيبولايزر كبار فوكس,4326262686486,13.4
464,ماغنسيوم بلس اقراص,6223002212101,36.0
1581,مافيلور بلس 12.5/5مجم اقراص,6223003207373,81.0
522,ماكروفيوران 50مجم,6221068101261,22.4
944,ماكس برو لوشن 120 ملل,4659857895661,41.8
1182,ماكسدينير 250 مجم شراب,6222006501365,67.64
1523,ماكسيتارد 100وحده عادي,099054879785,118.3
945,ماكسيكان دشراب,4856329528484,33.6
516,ماكسيلاز شراب,6223003992002,37.62
1331,ماكينه جيليت حريمى,7702018844791,77.0
1333,ماكينه حلاقه جيليت رجالى,7702018467266,237.0
1328,ماكينه حلاقه دوركو ازرق,8801038596631,12.65
1329,ماكينه حلاقه دوركو اصفر,8801038613390,66.75
915,مالتى بد مكمل غذائى,4324589788976,41.8
185,مالتى ريلاكس 10مجم,6223003201081,31.5
168,مالتى ريلاكس 5جرام,6223003202200,27.0
856,مالوكس اكياس,3664798001105,97.2
1534,مالوكس بلس شراب,6223003992088,60.0
181,مامي ميلك اقراص,6224011515023,63.36
1432,ماي كيدز شامبو,4667788074575,80.0
1433,مايكيدز لوشن,4652879576975,59.25
179,مبروسين ساجا 20 جرام مرهم موضعي,6221126000499,62.25
176,متروهيلر قرص بخاخ,6221076020530,129.0
17,مجنون اسنان سيجنال صغير,6221048407772,13.5
1403,محلول رنجر عادي,4120396754120,17.24
1405,محلول ملح %9,4875961325478,16.32
34,مرطب شفايف لونا,6221039305018,12.5
1421,مرهم راسب ابيض,4785210369758,6.0
1425,مزيل عرق ايمبر وبرايف ابيض,6291108520253,95.0
1424,مزيل عرق ايمبر وبرايف بينك,6291108520413,95.0
1423,مزيل عرق ايمبر وبرايف موف,6291103669001,95.0
1318,مزيل عرق برشيوس كبير,6225000400078,58.3
1319,مزيل عرق تراي 200ملل,6292625176084,70.0
1320,مزيل عرق رجالي XL,5023716777771,89.65
1279,مزيل عرق ستارفيل ابيض,6224010337145,95.75
1280,مزيل عرق ستارفيل بني,6224010337152,95.75
1278,مزيل عرق ستارفيل بينك,6224010337169,95.75
1427,مزيل عرق فانيلا بينك 50 مل,6224001848797,48.0
1414,مس جنتيانا ازرق 15مل,4785210310189,5.0
1413,مس جنتيانا اسبراي للجروح,4410258761452,10.0
1420,مس كستلاني,4996320475219,7.25
1135,معجون اسنان دابر مسواك صغير اغضر,6291069206708,16.0
1133,معجون اسنان دابر مسواك كبير اغضر,6291069206807,32.5
1134,معجون اسنان دابر مسواك كبير اغضر,6224007940655,32.5
1016,معجون اطفال فلورو,6223004375156,21.5
1018,معجون اطفال فلورو اللبان,6223001389590,21.5
1017,معجون اطفال فلورو توت,6223001387640,21.5
1019,معجون اطفال فلورو كولا,6223001389583,21.5
1006,معجون سيجنال 120 مل,6221048407833,47.3
1005,معجون سيجنال 50مل,6221155067029,23.65
52,معجون سيجنال كبير,6221155084446,50.0
1004,معجون سيجنال مبيض 50 مل,6221155067074,28.5
16,معجون سيجنال وسط,6221048407796,25.0
47,معجون سينسوداين كبير,6223013530515,85.0
48,معجون سينسوداين وسط,6223013530201,53.0
1020,معجون كلوس اب 25 مل,6221155081629,15.0
1021,معجون كلوس اب 50 مل,6221155110718,25.5
49,معجون كلوس اب كبير,6221155110664,42.5
50,معجون كلوس اب كبير,6221155110671,42.5
72,معجون مسواك,6223012450623,17.0
1121,معطر جو فريده ارابيسك 460ملل,6224008668411,52.25
1118,معطر جو فريده بهجه 460ملل,6224007537923,52.25
1119,معطر جو فريده عود 460ملل,6224007537893,52.25
1120,معطر جو فريده كنزي 460ملل,6224007537534,52.25
1412,ملح انجليزي اكياس,5054077114035,6.05
998,مناديل  مبللة بيبي كير,6225000300866,10.0
41,مناديل زينه,6223001240655,23.5
1358,مناديل مبلله تركى 72,6224008748724,13.25
987,مناديل وايت,6224011512794,24.0
1537,منك حمام كريم 800ملل  توم روزماري موف,6222014500015,85.0
502,موبيتيل 7.5مجم مسكن,6221508016315,11.16
503,موبيتيل حقن/المهن,6221508171410,23.4
1586,موتينورم شراب,6221045009672,23.83
972,موزابرايد 5مجم,6224007308035,92.4
565,موف 1 مرطب,6224008843122,131.4
1237,موفكسير 50/500,4589632187552,57.72
495,موفكسير 500/50مجم اقراص,6224010704107,57.72
494,موفلوكس 400مجم,6223004191152,128.8
505,موفيزي 5مجم,6223002146505,43.8
173,موكسن 15 مجم قرص,6223003930240,30.36
578,موكسيفلوكساسين 400مجم,3749595950099,56.0
35,مولبد الترا طويل جدا,6223007653305,63.0
999,مولبد س طويل جدا,6223007652643,25.0
36,مولبد طويل,6223007654715,40.0
39,مولبد طويل 26,6223006346352,63.0
37,مولبد طويل جدا 14,6223007654739,40.0
40,مولبد طويل جدا 24,6223007652681,63.0
982,مولفيكس 1,6224007557020,265.0
100,مولفيكس 2,6224007557051,260.0
101,مولفيكس 3,6224007557082,300.0
105,مولفيكس 4,6224007557112,300.0
978,مولفيكس 4,6224009614035,410.0
979,مولفيكس 5 عبوة كبيرة,6223007653039,415.0
983,مولفيكس 6,6224007974124,330.0
580,مونو ماك 40مجم,6221088010611,32.25
567,مونو ماك ديبو اقراص,6221088010635,36.0
571,مونوماك 20مجم,6221088010598,21.28
733,مونيكيور 400مجم لبوس,6221094064585,15.6
570,موهير لسيون سبراي,6224008585558,140.0
487,مووف مساج كريم,6223002450466,14.93
170,ميبافاج ممتد المفعول 1000 مجم,6223002214525,36.75
731,ميبافيوران 100مجم,6223002211081,35.1
498,ميباكوفنت شراب,6223002210497,12.37
920,ميبو كريم,4012387542156,94.83
172,ميبيفاك ممتد المفعول قرص200مجم,6222001400908,72.27
1507,ميتابسين اقراص,4258751403362,79.0
574,ميتاكارديا اقراص,6223002142750,43.8
813,ميثايلتكنو 30فيلم,6224011153010,105.3
1575,ميثرجين 0.125 مجم اقراص,6223002640966,11.13
184,ميجافين ان شراب,6223003973896,25.55
174,ميجافين قرص مسكن وخافض للحراره,6223003975234,37.2
504,ميجاليز مضاد للالتهابات,6221025035134,48.24
906,ميجاموكس 1مجم اقراص,4251336985472,69.42
903,ميجاموكس 457 جرام شراب,4213065482147,80.0
905,ميجاموكس 625 ملجم اقراص,4832012403678,111.5
500,ميدميليزين شراب 100مل,6222012400201,20.74
568,ميدودرين نقط  10ملليلتر,6221077062317,53.6
285,ميدورين 2.5,6221077014019,33.5
186,ميزوسيبت حقن عضل,6221043012643,27.0
165,ميكاسين 250 جرام اسبراي,6224000588120,38.16
573,ميكسدرم كريم صغير,6221088050082,16.8
1180,ميكسورا اقراص,4103487521106,96.0
1183,ميكليزيجو25مجم  للغثيان,6224011153263,70.2
728,ميكوناز اورال جيل للفم,6221508200516,14.95
569,ميكوناز كريم,6221508120418,11.4
1612,ميلاكريست  3مجم لازقه للفم,6224011153355,51.22
1613,ميلاكريست 1.5مجم لازقه للفم,6224011153126,45.53
167,ميلانثينول جل مرطب,6224009517923,39.6
138,ميلانثينول لوشن,6224010808263,178.6
1486,ميلجا ادفنس اقراص,6224010273856,109.28
169,ميلجا مقوى للاعصاب اقراص,6224009967544,77.76
859,ميمونتكس اقراص,6772504783027,330.0
82,مينك هير واكس,6223003446192,35.0
83,مينك هير واكس بزيت جوز الهند,6222014504907,35.0
1404,مينوكسيديل فورت % 5جيل موضغي,6224007322178,86.36
180,ميوفين اقراص,6224009763047,34.56
836,ميوكو 75مجم اقراص,6223002146024,55.4
177,ميوكو شراب 100,6223002146826,27.3
496,ميوكوبريف 600مجم,6223002974856,54.75
183,ميوكوبكت شراب,6221077053018,23.1
171,ميوكوتك 300 مجم اقراص,6223002145973,108.0
144,ميوكوستا لعلاج التهاب وقرحه المعده,6222014003554,85.5
182,ميوكوسول 125مجم/5مللي شراب,6221508060110,16.56
178,ميوكوفللين مذيب للبلغم 125مملى شراب,6221035003062,31.0
175,ميوييراكس كريم,6223002144914,38.4
507,نابي فت100مجم,6223002143511,29.76
1550,نابيزول امبول,6223002149698,36.28
1639,ناتالو لوسيون,4120369785241,59.5
1609,ناتريليكس اس ار 1.5مجم اقراص,6223003960155,39.05
499,نازوفلوتين بخاخ,6221076160793,64.8
793,نافوبروكسين بلس اقراص,6221163013643,31.98
506,نانازوكسيد شراب,6224009687107,24.96
917,نايت كالم 1مجم,6222012401833,44.11
918,نايت كالم 3مجم,6222012401840,77.2
497,نت لوك20مجم كبسول,6224000396053,200.02
1515,نرهافلكس 20 مجم,6224011153379,72.0
1444,نستوجين 1,7506475114417,232.05
1445,نستوجين 2,7506475114424,232.5
1456,نعناع ايزيس 12 كيس,6223000470060,12.25
1549,نو-يوريك 100 مجم اقراص,6221032114204,39.31
1153,نوتروفا غسول للبشره 200مل,4216542518542,93.5
493,نوتوسيل شراب كبير,6222006503437,48.28
904,نودي يخاخ مرطب,4213569874251,79.2
501,نوستامين قطره,6221032330697,15.18
486,نوفالجين امبولات,6223003990893,14.27
1113,نوفالجين اوبلونج 500 مجم اقراص,4521369874521,14.68
908,نوفو نورم 0.5 مجم اقراص,4875230964712,26.52
907,نوفو نورم 1مجم اقراص,4120365472859,37.84
448,نوفيستوريك 20,6223004190445,51.12
1378,نولفادكس 10,4786123789411,137.6
478,نيتروماك ريتارد 5مجم,6221088021495,51.12
893,نيزابكس شامبو,6223003202170,51.0
1309,نيفيا بليه مزيل عرق,4005900554345,68.75
92,نيفيا رول اون سيدات,4006000041162,67.5
96,نيفيا سوفت كريم 100,4006000059334,50.0
98,نيفيا سوفت كريم20,0000042300199,17.5
54,نيفيا كريم مرطب,4006000084817,30.0
91,نيفيا للرجال 72 ساعه,6223005990204,67.5
90,نيفيا للرجال ضد البكتيريا,4005900554406,67.5
89,نيفيا للسيدات,4005900554550,67.5
473,نيفيلوب 2.5مجم 14قرص,6223003579975,32.2
475,نيفيلوب 5/25مجم بلس,6223003571306,63.48
476,نيفيلوب بلاس 5/12.5مجم,6223003571290,60.2
474,نيفيلوب5مجم,6223003579883,69.3
484,نيكسيكيور 2.5 اكياس,6224008407713,134.4
488,نيكسيكيور 20مجم,6223015000139,46.08
479,نيكسيكيور 40مجم اقراص,6224008407041,104.88
485,نيكسيكيور5 مجم اكياس,6224008407720,132.72
482,نيو كاربون قرص,8410885090423,133.65
523,نيو-كلاف 642 شراب,6223004691560,63.0
526,نيو-كلاف457مجم,6223004690228,64.24
480,نيوترا جار اكياس,6223058105013,66.6
943,نيورو ريماونت اقراص,4856598789966,92.0
527,نيوروباتكس 600مجم,6223000471685,85.76
518,نيوروتون امبول,6221025015723,49.5
517,نيوروفيت اقراص,6221075033074,71.4
