id,name,box_qty,strip_qty,box_purchase,strip_purchase,cost_box,cost_strip,cost_total
492,كاندلكان 8مجم عادي,2,4,35.04,17.52,70.08,70.08,140.16
872,كاندلكان بلس 12.5/16 مجم اقراص,2,5,55.50,27.75,111.00,138.75,249.75
277,كاندلكان بلس 32 اقراص,1,2,76.50,38.25,76.50,76.50,153.00
2106,كانزارتان 150 مجم اقراص,1,3,74.25,24.75,74.25,74.25,148.50
1385,كانيولا 20سم بينك,5,1,7.00,7.00,35.00,7.00,42.00
1382,كانيولا 22 ازرق,4,4,7.00,7.00,28.00,28.00,56.00
1383,كانيولا 24 اصفر,4,4,8.52,8.52,34.08,34.08,68.16
1720,كباكسي لاشيز سيرم,0,0,355.50,355.50,0.00,0.00,0.00
1407,كتافاست 50 مجم فوار,2,24,52.56,5.84,105.12,140.16,245.28
969,كتافلام 25مجم,1,2,25.16,12.58,25.16,25.16,50.32
1193,كتافلام 3/75مجم حقن,0,6,90.00,15.00,0.00,90.00,90.00
966,كتافلام 50مجم,4,8,62.78,31.39,251.12,251.12,502.24
1996,كحل ماتك ابيض,1,1,10.00,10.00,10.00,10.00,20.00
1400,كحول اسبراى 70م,1,1,12.45,12.45,12.45,12.45,24.90
1999,كحول طبي 125مل,3,3,14.85,14.85,44.55,44.55,89.10
1576,كروماكس اقراص,0,2,131.10,21.85,0.00,43.70,43.70
1807,كريستاتين 10 مجم اقراص,1,3,78.06,26.02,78.06,78.06,156.12
1208,كريم الو ايفا بالصبار 185 م,1,1,70.50,70.50,70.50,70.50,141.00
1209,كريم الو ايفا بالصبار 85 م,0,0,40.25,40.25,0.00,0.00,0.00
65,كريم ايفا  للبشره وسط,3,3,20.00,20.00,60.00,60.00,120.00
42,كريم ايفا ب العسل,4,3,10.00,10.00,40.00,30.00,70.00
69,كريم ايفا ب العسل كبير,1,1,40.00,40.00,40.00,40.00,80.00
1145,كريم ايفا ب العسل للشعر  صغير,1,1,23.30,23.30,23.30,23.30,46.60
1105,كريم ايفا بالجرسلين50مل,3,3,23.00,23.00,69.00,69.00,138.00
1104,كريم ايفا بالخيار 20مل,2,2,10.25,10.25,20.50,20.50,41.00
1103,كريم ايفا بالعسل 50 م,2,2,21.00,21.00,42.00,42.00,84.00
1144,كريم ايفا شعر بالعسل,1,1,33.30,33.30,33.30,33.30,66.60
68,كريم ايفا كبير بشره جافه,1,1,41.00,41.00,41.00,41.00,82.00
2263,كريم ايفا للبشره بالزبادي والخيار,1,1,41.00,41.00,41.00,41.00,82.00
1108,كريم ايفي للبشره 200م,0,0,28.50,28.50,0.00,0.00,0.00
1106,كريم بالمرز للشعر100م,2,2,126.50,126.50,253.00,253.00,506.00
70,كريم ترشوب,1,1,65.00,65.00,65.00,65.00,130.00
1300,كريم ترطيب كير اند مور 75 مل,1,1,31.00,31.00,31.00,31.00,62.00
1301,كريم ترطيب كير اند مور 75 مل,1,1,31.00,31.00,31.00,31.00,62.00
1302,كريم ترطيب كير اند مور 75 مل فراوله,0,0,31.00,31.00,0.00,0.00,0.00
1740,كريم تمارا صغير,4,4,11.65,11.65,46.60,46.60,93.20
1739,كريم تمارا وسط,2,2,16.50,16.50,33.00,33.00,66.00
1305,كريم جليسوليد 100ملل,1,1,41.25,41.25,41.25,41.25,82.50
1291,كريم جليسوليد 20 م,2,2,14.35,14.35,28.70,28.70,57.40
1292,كريم جليسوليد 40 م,1,0,27.00,27.00,27.00,0.00,27.00
1306,كريم جليسوليد 50ملل,1,1,26.60,26.60,26.60,26.60,53.20
1293,كريم جليسوليد 80 م,1,1,49.50,49.50,49.50,49.50,99.00
1014,كريم حلاقه تماره كبير,2,0,15.40,15.40,30.80,0.00,30.80
1015,كريم حلاقه خمس خمسات,2,2,23.00,23.00,46.00,46.00,92.00
976,كريم سبوتلس انبوبه,1,0,20.35,20.35,20.35,0.00,20.35
1232,كريم صنفره دايموند,2,1,20.00,20.00,40.00,20.00,60.00
1248,كريم فاتيكا بالارجان 190 م,1,1,58.20,58.20,58.20,58.20,116.40
1249,كريم فاتيكا حبه سودا 190 م,1,1,58.20,58.20,58.20,58.20,116.40
1247,كريم فانيكا  بالحبه السودا 125 م,1,1,42.67,42.67,42.67,42.67,85.34
2178,كريم فيانسيه هيرفود بخاخ,0,0,43.99,43.99,0.00,0.00,0.00
1322,كريم فيبكس 10م,0,0,26.50,26.50,0.00,0.00,0.00
1289,كريم لونا ترطيب  اليدين والجسم 75 م,0,0,31.00,31.00,0.00,0.00,0.00
1290,كريم لونا للتشققات 40 م,2,4,30.00,15.00,60.00,60.00,120.00
467,كريم مارفيل,1,1,129.20,129.20,129.20,129.20,258.40
1240,كريم منك  للشعر كبير,2,2,36.30,36.30,72.60,72.60,145.20
1308,كريم منك بجوز الهند كبير,1,1,36.30,36.30,36.30,36.30,72.60
1307,كريم منك بزيت اللوز كبير,1,1,36.30,36.30,36.30,36.30,72.60
1552,كريم نتائج الطبيعه بديل للبروتين,4,3,10.00,10.00,40.00,30.00,70.00
1011,كريم ون لازالة الشعر حساسه,4,4,18.42,18.42,73.68,73.68,147.36
1012,كريم ون لازالة الشعر عاديه,4,4,18.25,18.25,73.00,73.00,146.00
1013,كريم ون لازالة الشعر للبشره الجافه,4,4,18.42,18.42,73.68,73.68,147.36
1438,كريم ويلوفنج %2,2,2,37.44,37.44,74.88,74.88,149.76
2257,كفلكس250م/5ملل شراب,1,1,27.84,27.84,27.84,27.84,55.68
855,كلاريتين للحساسيه,2,5,82.50,41.25,165.00,206.25,371.25
861,كلافيموكس 1000جرام اقراص,2,5,87.10,29.03,174.20,145.17,319.37
947,كلافيموكس 228.5 مجم شراب,1,1,36.66,36.66,36.66,36.66,73.32
1758,كلافيموكس 457 مجم شراب,2,2,50.44,50.44,100.88,100.88,201.76
2213,كلافيموكس 652جرام اقراص,0,1,80.25,26.75,0.00,26.75,26.75
2025,كلوبكس 75مجم اقراص,0,0,117.00,39.00,0.00,0.00,0.00
1175,كلوسول بخاخ,0,0,32.35,32.35,0.00,0.00,0.00
1813,كلوفاتيل اقراص,1,4,47.62,15.87,47.62,63.49,111.11
2103,كليريست اقراص,9,19,30.00,15.00,270.00,285.00,555.00
1560,كليكسان 60 مجم امبول,1,2,263.13,131.56,263.13,263.13,526.26
284,كلينداسول جل,6,6,20.80,20.80,124.80,124.80,249.60
868,كلينداسول محلول موضغي,4,4,28.22,28.22,112.88,112.88,225.76
1906,كليندام 300 مجم اقراص,1,2,53.69,26.84,53.69,53.69,107.38
1483,كمادات اطفال تيمبو كول,6,13,20.00,10.00,120.00,130.00,250.00
2081,كمامات اطفال,1,50,43.50,0.87,43.50,43.50,87.00
2098,كمامات كبار,1,50,44.50,0.89,44.50,44.50,89.00
1409,كو-افازير قطره للعين,2,2,28.80,28.80,57.60,57.60,115.20
1573,كو-افازير مرهم للعين,1,0,22.26,22.26,22.26,0.00,22.26
279,كوادريدرم كريم,1,1,38.40,38.40,38.40,38.40,76.80
871,كوادريدروم 15مجم كريم,3,3,22.40,22.40,67.20,67.20,134.40
2190,كوبال اقراص,1,3,24.75,8.25,24.75,24.75,49.50
2254,كوبال ف اقراص,1,4,43.00,10.75,43.00,43.00,86.00
2015,كوبالامون اقراص,0,0,64.51,21.50,0.00,0.00,0.00
2008,كوبالامين ديبو حقن,1,5,40.66,8.13,40.66,40.66,81.32
1706,كوجينتول 2مجم,2,4,27.60,13.80,55.20,55.20,110.40
1604,كوديلار شراب,0,0,19.71,19.71,0.00,0.00,0.00
1803,كوراسور اقراص,1,3,31.74,15.87,31.74,47.61,79.35
1500,كوراسور ان نقط فم,5,2,31.92,31.92,159.60,63.84,223.44
1366,كورتيبلكس للاطفال,1,3,33.18,11.06,33.18,33.18,66.36
1365,كورتيبلكس للكبار,1,3,37.92,12.64,37.92,37.92,75.84
841,كورتيلون اقراص,0,1,14.27,7.14,0.00,7.14,7.14
1168,كورنيتيرز جل للعين,1,1,31.09,31.09,31.09,31.09,62.18
957,كوكاست 10 مجم اقراص,1,1,36.75,36.75,36.75,36.75,73.50
956,كوكاست 4 مجم اقراص,1,1,27.01,27.01,27.01,27.01,54.02
2296,كوكو سويت 100جرام,1,1,18.90,18.90,18.90,18.90,37.80
2226,كوكو واكس,0,0,20.00,20.00,0.00,0.00,0.00
1222,كوكو واكس  عجين  الوان,0,0,19.80,19.80,0.00,0.00,0.00
1223,كوكو واكس عجين الوان,1,1,19.80,19.80,19.80,19.80,39.60
1814,كولد ستوب اقراص,4,12,38.55,12.85,154.20,154.20,308.40
2158,كولد كونترول اقراص,8,17,23.58,11.79,188.64,200.43,389.07
737,كولداتريكسي اقراص,5,17,48.97,16.32,244.85,277.50,522.35
971,كولشيسين 500 ميكروجرام اقراص,1,11,152.00,15.20,152.00,167.20,319.20
1179,كوللو ماك محلول موضعي,2,2,20.58,20.58,41.16,41.16,82.32
2310,كولوسالازين اي سي 500مجم اقراص,1,2,51.92,25.96,51.92,51.92,103.84
1582,كولوسبازمين فورت 135مجم اقراص,1,2,33.66,16.83,33.66,33.66,67.32
952,كولوفيرين ا اقراص,2,5,72.27,24.09,144.54,120.45,264.99
951,كولوفيرين اقراص,3,9,59.28,19.76,177.84,177.84,355.68
950,كولوفيرين د اقراص,2,10,78.75,26.25,157.50,262.50,420.00
1512,كولونا اقراص,2,5,48.99,16.33,97.98,81.65,179.63
1100,كولونيا مارى خمس خمسات130مل,2,1,28.90,28.90,57.80,28.90,86.70
1715,كوليروز بلس 20/10ِ,1,4,195.96,48.99,195.96,195.96,391.92
2244,كوليروز10مجم اقراص,1,3,70.38,23.46,70.38,70.38,140.76
1909,كونافيوتال اقراص,1,2,105.90,52.95,105.90,105.90,211.80
2271,كوناميدزين كريم,0,0,34.84,34.84,0.00,0.00,0.00
256,كونتافيفر ان شراب,4,3,24.42,24.42,97.68,73.26,170.94
1815,كونترابلان تو اقراص,2,4,30.24,15.12,60.48,60.48,120.96
2229,كونتراكتيوبكس جيل,2,2,48.25,48.25,96.50,96.50,193.00
2248,كونتراهيستادين 20اقراص,1,3,95.88,31.96,95.88,95.88,191.76
1876,كونترولوك 20 مجم اقراص,2,4,80.00,40.00,160.00,160.00,320.00
873,كونترولوك 40 مجم اقراص,2,2,150.40,150.40,300.80,300.80,601.60
1449,كونجي كلير% 0.1 قطره للعين,1,1,15.84,15.84,15.84,15.84,31.68
1773,كونجيستال اقراص,12,25,39.60,19.80,475.20,495.00,970.20
2149,كونجيستال كولد اند كوف شراب,4,0,32.29,32.29,129.16,0.00,129.16
1450,كونجيكلير فورت قطره للعين,1,1,28.80,28.80,28.80,28.80,57.60
2105,كونفنتين 100مجم اقراص,1,3,38.40,12.80,38.40,38.40,76.80
1698,كونفنتين 300مجم اقراص,1,4,98.23,32.74,98.23,130.97,229.20
1956,كونفنتين 300مجم اقراص,0,2,85.72,28.57,0.00,57.15,57.15
2052,كونفنتين 400مجم اقراص,1,3,109.50,36.50,109.50,109.50,219.00
1885,كونكور 10 بلاس اقراص,2,5,86.18,28.73,172.36,143.63,315.99
2022,كونكور 10 مجم,1,3,77.31,25.77,77.31,77.31,154.62
955,كونكور 5 مجم اقراص,0,3,56.16,18.72,0.00,56.16,56.16
1497,كونكور 5بلاس اقراص,1,4,54.00,18.00,54.00,72.00,126.00
954,كونكور كور 2.5مجم اقراص,2,6,43.20,14.40,86.40,86.40,172.80
2170,كونيستوفا 2مجم اقراص,0,0,180.00,60.00,0.00,0.00,0.00
1593,كويتابكس 25 مجم اقراص,0,1,61.44,20.48,0.00,20.48,20.48
2309,كوينسيبروزول اقراص,0,0,96.10,48.05,0.00,0.00,0.00
264,كيبرون 300 اقراص,1,100,102.96,1.03,102.96,102.96,205.92
1957,كيبوركس 1جم اقراص,1,2,62.40,31.20,62.40,62.40,124.80
1886,كيتوفان 25 مجم اقراص,1,5,26.00,8.67,26.00,43.33,69.33
962,كيتوفان 50مجم,2,8,28.80,9.60,57.60,76.80,134.40
1363,كيتولاك 30مجم/2ملل امبول,1,5,40.80,8.16,40.80,40.80,81.60
1529,كيروفيت كبسولات,1,3,141.00,47.00,141.00,141.00,282.00
683,كيريلا لوسيون,4,3,22.61,22.61,90.44,67.83,158.27
1460,كيس جمع بول كبار ابيض,7,7,9.30,9.30,65.10,65.10,130.20
727,كيناكومب كريم صغير,3,3,23.40,23.40,70.20,70.20,140.40
1717,كيورام 1جم اقراص,2,7,127.40,42.47,254.80,297.27,552.07
719,كيورام 312.5/5ملل,2,1,53.30,53.30,106.60,53.30,159.90
1874,كيورام 457/5 مجم شراب,1,1,78.57,78.57,78.57,78.57,157.14
720,كيورام 625مجم اقراص,1,3,85.77,28.59,85.77,85.77,171.54
1810,لابي سبوت كلينزر,0,0,127.70,127.70,0.00,0.00,0.00
1519,لاجار نقط بالفم,1,1,54.60,54.60,54.60,54.60,109.20
471,لاري برو اقراص,3,5,28.60,14.30,85.80,71.50,157.30
965,لازيلاكتون 100مجم,0,2,135.78,45.26,0.00,90.52,90.52
970,لازيلاكتون 50مجم,2,7,90.72,30.24,181.44,211.68,393.12
463,لاسيكس اقراص,1,2,23.40,11.70,23.40,23.40,46.80
581,لاسيكس امبول 20مجم,2,6,27.00,9.00,54.00,54.00,108.00
1505,لاكتو لبن رقم 2,1,1,189.00,189.00,189.00,189.00,378.00
576,لاكتوديل 2.5مجم,2,4,51.93,25.96,103.86,103.86,207.72
566,لاكتيفينور 0.03 اقراص,1,1,19.50,19.50,19.50,19.50,39.00
1557,لاكتيول فورت اكياس فوار,0,3,86.04,14.34,0.00,43.02,43.02
460,لاكريتيرز قطره,1,1,34.79,34.79,34.79,34.79,69.58
575,لاميفين 125مجم,2,3,54.60,27.30,109.20,81.90,191.10
850,لاميفين 15جرام كريم,2,1,12.14,12.14,24.28,12.14,36.42
1516,لاميفين 250 مجم اقراص,1,2,76.16,38.08,76.16,76.16,152.32
1772,لاناكلور 250 مجم شراب,1,1,107.70,107.70,107.70,107.70,215.40
1166,لانتوس سلوستار 5 قلم,0,4,943.30,188.66,0.00,754.64,754.64
489,لايس نقط,2,2,10.20,10.20,20.40,20.40,40.80
1422,لبخه كاولينا,3,3,10.00,10.00,30.00,30.00,60.00
1371,لبن لاكتو1 400جرام,1,1,152.20,152.20,152.20,152.20,304.40
1617,لبن هيرو رقم 1 نيوتراديفنس بلس,0,0,264.00,264.00,0.00,0.00,0.00
1377,لجنوكايين سبراي,4,2,30.10,30.10,120.40,60.20,180.60
1196,لجنوكايين5%جل,3,3,18.72,18.72,56.16,56.16,112.32
1498,لجنوكايين5%كريم,0,0,19.15,19.15,0.00,0.00,0.00
1688,لوبرو فوار,0,0,134.00,9.57,0.00,0.00,0.00
2311,لوبريستيرا قطره,1,1,64.32,64.32,64.32,64.32,128.64
462,لوبريفيسك قطره,2,2,22.72,22.72,45.44,45.44,90.88
579,لوبريكف شراب للكحه,11,11,27.90,27.90,306.90,306.90,613.80
1852,لوبيكونت 24مجم ك اقراص,1,28,126.72,4.53,126.72,126.72,253.44
1754,لوبيكونت 8مجم اقراص,1,1,38.48,38.48,38.48,38.48,76.96
1369,لوتوفولون حقن,2,3,29.60,14.80,59.20,44.40,103.60
2150,لورنوكسيكام امبول,2,2,23.48,23.48,46.96,46.96,93.92
1721,لوسترال 50مجم اقراص,2,4,95.94,47.97,191.88,191.88,383.76
1546,لوسيدريل 250 مجم اقراص,1,2,55.64,27.82,55.64,55.64,111.28
133,لوسيدريل 500 مجم,1,2,117.00,58.50,117.00,117.00,234.00
276,لوفير 400مجم اقراص,2,3,59.28,29.64,118.56,88.92,207.48
734,لوكاستن  كريم,0,0,12.35,12.35,0.00,0.00,0.00
2037,لولاوست اكياس,1,6,74.68,12.45,74.68,74.68,149.36
1295,لونا للتشققات 20 م,4,4,16.00,16.00,64.00,64.00,128.00
1294,لونا للشفاه ليب ثرابي 10 م,2,2,39.00,39.00,78.00,78.00,156.00
577,لوهيدران اكياس,2,20,24.96,2.50,49.92,49.92,99.84
142,لي لي دش مهبلي,1,1,51.03,51.03,51.03,51.03,102.06
459,ليبانتيل 300مجم اقراص,1,3,89.46,29.82,89.46,89.46,178.92
132,ليبراكس,0,0,30.75,10.25,0.00,0.00,0.00
2085,ليبيتور 80 مجم اقراص,1,2,172.50,86.25,172.50,172.50,345.00
127,ليت اب غسول,1,1,142.50,142.50,142.50,142.50,285.00
722,ليدوكايين 2% 20مجم/ملل,4,4,21.45,21.45,85.80,85.80,171.60
126,ليدوكايين بخاخ,0,0,28.50,28.50,0.00,0.00,0.00
2089,ليرجيكير شراب,1,1,26.00,26.00,26.00,26.00,52.00
140,ليسيد لوسيون موضعي,4,4,32.00,32.00,128.00,128.00,256.00
137,ليفابيون امبول,2,20,67.20,11.20,134.40,224.00,358.40
136,ليفانيك 500 محم,1,1,60.70,60.70,60.70,60.70,121.40
129,ليفانيك 750,2,2,43.56,43.56,87.12,87.12,174.24
125,ليفست,1,2,62.00,31.00,62.00,62.00,124.00
123,ليفست نقط,1,1,25.00,25.00,25.00,25.00,50.00
1337,ليفه كف,2,1,19.25,19.25,38.50,19.25,57.75
1535,ليفو كتيفان شراب,2,2,23.79,23.79,47.58,47.58,95.16
128,ليفوتافين,0,0,67.16,67.16,0.00,0.00,0.00
122,ليفوتافين 750 كبسول,1,1,81.00,81.00,81.00,81.00,162.00
124,ليفودل,1,1,45.50,45.50,45.50,45.50,91.00
866,ليفوهستام اقراص,2,4,73.71,24.57,147.42,98.28,245.70
896,ليفوهستام شراب,3,3,24.57,24.57,73.71,73.71,147.42
130,ليفوهستام نقط فم,2,2,42.94,42.94,85.88,85.88,171.76
1870,ليفياكول مساج جل,1,1,94.68,94.68,94.68,94.68,189.36
114,ليلاك جل مرطب 100مل,1,0,275.00,275.00,275.00,0.00,275.00
115,ليلاك صن بلوك  100 مل,1,1,278.00,278.00,278.00,278.00,556.00
141,ليليبل 10 مجم,2,4,96.00,48.00,192.00,192.00,384.00
1501,ليليبل 4مجم اكياس,2,28,74.21,5.30,148.42,148.42,296.84
135,ليليبل5مجم اقراص,2,4,73.60,36.80,147.20,147.20,294.40
143,ليمت ليس ومان,1,0,192.00,192.00,192.00,0.00,192.00
838,ليمتلس الزايم ماكس,1,2,108.75,54.38,108.75,108.75,217.50
886,ليمتلس اوسوفورتين د 3 5000 وحده اقراص,1,4,82.80,27.60,82.80,110.40,193.20
619,ليمتلس اوميجا 3 ايفا,2,2,184.00,184.00,368.00,368.00,736.00
834,ليمتلس بريناتال ماكس,0,1,170.10,56.70,0.00,56.70,56.70
776,ليمتلس بي كومبلكس او دي اف,2,60,98.13,3.27,196.26,196.26,392.52
131,ليمتلس كروماكس,0,20,271.20,9.04,0.00,180.80,180.80
2045,ليمتلس كيدز شراب,1,1,89.60,89.60,89.60,89.60,179.20
2322,ليمتلس ماغنسيوم اقراص,0,2,155.90,51.97,0.00,103.93,103.93
620,ليمتلس مان ماكس,2,2,192.00,192.00,384.00,384.00,768.00
1620,ليمتلس ميلجا ماكس اقراص,1,3,176.30,58.77,176.30,176.30,352.60
2132,ليندو سبراي 120مل,1,1,116.40,116.40,116.40,116.40,232.80
2017,لينكس كريم,0,0,62.48,62.48,0.00,0.00,0.00
2184,لينكس كريم,1,1,50.82,50.82,50.82,50.82,101.64
1645,لينكس مساج كريم,0,0,59.84,59.84,0.00,0.00,0.00
1998,ماء اكسجين %10,2,2,7.85,7.85,15.70,15.70,31.40
1394,ماء اوكسيجين %10,1,0,8.00,8.00,8.00,0.00,8.00
1395,ماء اوكسيجين %20,3,3,8.25,8.25,24.75,24.75,49.50
1396,ماء اوكسيجين %30,1,0,8.25,8.25,8.25,0.00,8.25
914,ماء غريب سمايل,0,0,35.04,35.04,0.00,0.00,0.00
1649,ماء معقم 5 سم للحقن,0,114,228.00,1.90,0.00,216.60,216.60
1899,ماء ورد اسبراي,3,3,9.90,9.90,29.70,29.70,59.40
78,ماء ورد العراب,2,1,27.50,27.50,55.00,27.50,82.50
1818,ماتريكس اقراص,0,0,108.00,108.00,0.00,0.00,0.00
1653,ماجيك اويل 120جرام,0,0,88.75,88.75,0.00,0.00,0.00
1723,ماجيك اويل 60مل,2,2,56.43,56.43,112.86,112.86,225.72
461,ماجيك كريم,1,1,92.30,92.30,92.30,92.30,184.60
470,مارفيتنس 12.5مجم,1,3,65.25,21.75,65.25,65.25,130.50
465,مارك فاست اقراص,1,3,39.42,13.14,39.42,39.42,78.84
472,ماركال 700مجم,1,5,65.70,21.90,65.70,109.50,175.20
1756,ماركال بلس اقراص,2,8,80.22,26.74,160.44,213.92,374.36
458,ماريفان 3جم,1,3,27.72,9.24,27.72,27.72,55.44
466,ماريفان 5مجم,1,3,62.40,20.80,62.40,62.40,124.80
1147,ماسك حليب بوبانا 250جرام,0,0,43.00,43.00,0.00,0.00,0.00
1148,ماسك حليب بوبانا ازرق 250جرام,1,1,43.00,43.00,43.00,43.00,86.00
1431,ماسك نيبو لايزر اطفال,1,0,12.50,12.50,12.50,0.00,12.50
1393,ماسك نيبولايزر اطفال ميدكير,14,14,11.00,11.00,154.00,154.00,308.00
1430,ماسك نيبولايزر كبار,0,0,13.25,13.25,0.00,0.00,0.00
1392,ماسك نيبولايزر كبار فوكس,8,7,13.40,13.40,107.20,93.80,201.00
464,ماغنسيوم بلس اقراص,0,0,36.00,12.00,0.00,0.00,0.00
1963,مافيلور 10مجم اقراص,2,5,117.30,39.10,234.60,195.50,430.10
2064,مافيلور 5مجم اقراص,1,3,78.05,26.02,78.05,78.05,156.10
1581,مافيلور بلس 12.5/5مجم اقراص,1,3,81.00,27.00,81.00,81.00,162.00
1775,ماكروفيوران 100مجم اقراص,1,4,64.94,21.65,64.94,86.59,151.53
522,ماكروفيوران 50مجم,1,3,22.40,7.47,22.40,22.40,44.80
944,ماكس برو لوشن 120 ملل,1,1,41.80,41.80,41.80,41.80,83.60
2207,ماكسدينير 150مجم /5م شراب,2,2,46.58,46.58,93.16,93.16,186.32
1182,ماكسدينير 250 مجم شراب,2,2,67.64,67.64,135.28,135.28,270.56
2268,ماكسدينير 300مجم اقراص,0,0,86.25,86.25,0.00,0.00,0.00
1523,ماكسيتارد 100وحده عادي,3,4,118.30,118.30,354.90,473.20,828.10
945,ماكسيكان دشراب,1,1,33.60,33.60,33.60,33.60,67.20
516,ماكسيلاز شراب,4,4,37.62,37.62,150.48,150.48,300.96
1331,ماكينه جيليت حريمى,0,3,77.00,15.40,0.00,46.20,46.20
1333,ماكينه حلاقه جيليت رجالى,0,0,237.00,11.85,0.00,0.00,0.00
1328,ماكينه حلاقه دوركو ازرق,2,12,12.65,2.11,25.30,25.30,50.60
1329,ماكينه حلاقه دوركو اصفر,0,4,66.75,11.12,0.00,44.50,44.50
915,مالتى بد مكمل غذائى,1,1,41.80,41.80,41.80,41.80,83.60
185,مالتى ريلاكس 10مجم,1,2,31.50,15.75,31.50,31.50,63.00
168,مالتى ريلاكس 5جرام,1,2,27.00,13.50,27.00,27.00,54.00
856,مالوكس اكياس,0,19,97.20,4.86,0.00,92.34,92.34
1534,مالوكس بلس شراب,2,1,60.00,60.00,120.00,60.00,180.00
1681,ماليندا جل غسول للوجه,0,0,219.70,219.70,0.00,0.00,0.00
181,مامي ميلك اقراص,1,2,63.36,31.68,63.36,63.36,126.72
1843,ماي سويت بيبي شراب,2,2,37.05,37.05,74.10,74.10,148.20
1432,ماي كيدز شامبو,1,1,80.00,80.00,80.00,80.00,160.00
1433,مايكيدز لوشن,1,1,59.25,59.25,59.25,59.25,118.50
179,مبروسين ساجا 20 جرام مرهم موضعي,1,1,62.25,62.25,62.25,62.25,124.50
176,متروهيلر قرص بخاخ,1,3,129.00,43.00,129.00,129.00,258.00
17,مجنون اسنان سيجنال صغير,0,0,13.50,13.50,0.00,0.00,0.00
2290,محلول جلوكوز%5,2,2,19.74,19.74,39.48,39.48,78.96
1403,محلول رنجر عادي,7,7,17.24,17.24,120.68,120.68,241.36
1405,محلول ملح %9,10,10,16.32,16.32,163.20,163.20,326.40
2099,مخمريه العود الملكى بالعود,1,1,25.89,25.89,25.89,25.89,51.78
1892,مخمريه العود الملكي,1,1,24.75,24.75,24.75,24.75,49.50
2138,مخمريه العود الملكي,0,0,25.89,25.89,0.00,0.00,0.00
34,مرطب شفايف لونا,35,1291,12.50,12.50,437.50,16137.50,16575.00
1421,مرهم راسب ابيض,5,1,6.00,6.00,30.00,6.00,36.00
1425,مزيل عرق ايمبر وبرايف ابيض,1,1,95.00,95.00,95.00,95.00,190.00
1424,مزيل عرق ايمبر وبرايف بينك,0,0,95.00,95.00,0.00,0.00,0.00
1423,مزيل عرق ايمبر وبرايف موف,0,0,95.00,95.00,0.00,0.00,0.00
1318,مزيل عرق برشيوس كبير,0,0,58.30,58.30,0.00,0.00,0.00
1319,مزيل عرق تراي 200ملل,0,0,70.00,70.00,0.00,0.00,0.00
1320,مزيل عرق رجالي XL,1,1,89.65,89.65,89.65,89.65,179.30
1279,مزيل عرق ستارفيل ابيض,1,1,95.75,95.75,95.75,95.75,191.50
1280,مزيل عرق ستارفيل بني,1,1,95.75,95.75,95.75,95.75,191.50
1278,مزيل عرق ستارفيل بينك,1,1,95.75,95.75,95.75,95.75,191.50
1427,مزيل عرق فانيلا بينك 50 مل,0,0,48.00,48.00,0.00,0.00,0.00
2002,مزيل عرق وايت مسك,0,0,48.00,48.00,0.00,0.00,0.00
1662,مس ازرق اسبراي,2,2,8.85,8.85,17.70,17.70,35.40
2299,مس ازرق اسبراي,1,1,8.85,8.85,8.85,8.85,17.70
1414,مس جنتيانا ازرق 15مل,0,0,5.00,5.00,0.00,0.00,0.00
1413,مس جنتيانا اسبراي للجروح,1,0,13.25,13.25,13.25,0.00,13.25
1420,مس كستلاني,1,1,7.25,7.25,7.25,7.25,14.50
1658,مشط و فرشه اطفال لاكي,0,0,20.65,20.65,0.00,0.00,0.00
1135,معجون اسنان دابر مسواك صغير اغضر,3,3,16.00,16.00,48.00,48.00,96.00
1133,معجون اسنان دابر مسواك كبير اغضر,1,0,32.50,32.50,32.50,0.00,32.50
1134,معجون اسنان دابر مسواك كبير اغضر,2,2,32.50,32.50,65.00,65.00,130.00
1016,معجون اطفال فلورو,0,0,21.50,21.50,0.00,0.00,0.00
1018,معجون اطفال فلورو اللبان,1,1,21.50,21.50,21.50,21.50,43.00
1017,معجون اطفال فلورو توت,0,0,21.50,21.50,0.00,0.00,0.00
1019,معجون اطفال فلورو كولا,1,1,21.50,21.50,21.50,21.50,43.00
1006,معجون سيجنال 120 مل,3,2,47.30,47.30,141.90,94.60,236.50
1005,معجون سيجنال 50مل,0,0,23.65,23.65,0.00,0.00,0.00
52,معجون سيجنال كبير,1,1,50.00,50.00,50.00,50.00,100.00
1004,معجون سيجنال مبيض 50 مل,1,0,28.50,28.50,28.50,0.00,28.50
16,معجون سيجنال وسط,0,0,25.00,25.00,0.00,0.00,0.00
47,معجون سينسوداين كبير,1,1,85.00,85.00,85.00,85.00,170.00
48,معجون سينسوداين وسط,1,1,57.50,57.50,57.50,57.50,115.00
1020,معجون كلوس اب 25 مل,1,0,15.00,15.00,15.00,0.00,15.00
1021,معجون كلوس اب 50 مل,0,0,25.50,25.50,0.00,0.00,0.00
49,معجون كلوس اب كبير,1,1,42.50,42.50,42.50,42.50,85.00
50,معجون كلوس اب كبير,1,1,42.50,42.50,42.50,42.50,85.00
72,معجون مسواك,0,0,17.00,17.00,0.00,0.00,0.00
1121,معطر جو فريده ارابيسك 460ملل,1,1,52.25,52.25,52.25,52.25,104.50
1118,معطر جو فريده بهجه 460ملل,1,1,52.25,52.25,52.25,52.25,104.50
1119,معطر جو فريده عود 460ملل,2,2,52.25,52.25,104.50,104.50,209.00
1120,معطر جو فريده كنزي 460ملل,2,2,52.25,52.25,104.50,104.50,209.00
