sale_id,sale_date,medicine,unit_type,quantity,unit_price,subtotal,profit,purchase_price,unit_cost,unit_profit
4061,2025-11-08 19:28,شاي رجيم رويال كبير,BOX,1,45.00,45.00,12.29,32.71,32.71,12.29
4062,2025-11-08 20:04,اوكاربون اقراص,BOX,1,105.00,105.00,30.45,74.55,74.55,30.45
4062,2025-11-08 20:04,بيرجاتون20مجم,BOX,1,51.00,51.00,16.83,34.17,34.17,16.83
4062,2025-11-08 20:04,جاست-ريج 200جم,BOX,1,84.00,84.00,26.54,57.46,57.46,26.54
4063,2025-11-08 20:14,اوميز 20 اقراص,STRIP,1,28.00,28.00,7.44,41.11,20.56,7.44
4063,2025-11-08 20:14,باي-الكوفان150مجم,STRIP,1,27.00,27.00,8.37,55.89,18.63,8.37
4064,2025-11-09 08:23,كاندلكان 8مجم عادي,STRIP,1,24.00,24.00,6.48,35.04,17.52,6.48
4064,2025-11-09 08:23,كاندلكان 8مجم عادي,STRIP,1,24.00,24.00,6.48,35.04,17.52,6.48
4065,2025-11-09 11:22,كال ماج د كبسول,STRIP,1,55.00,55.00,12.07,128.80,42.93,12.07
4066,2025-11-09 11:23,حنه جلوري بني,BOX,1,40.00,40.00,7.55,32.45,32.45,7.55
4067,2025-11-09 11:32,دلتافيت ب12 اقراص,BOX,1,75.00,75.00,21.10,53.90,53.90,21.10
4068,2025-11-09 12:38,فيتنال مركب بخاخ,BOX,1,80.00,80.00,18.40,61.60,61.60,18.40
4068,2025-11-09 12:38,اولفنت شراب,BOX,1,34.00,34.00,9.04,24.96,24.96,9.04
4068,2025-11-09 12:38,ريفو اقراص,STRIP,1,7.05,7.05,1.76,105.75,5.29,1.76
4070,2025-11-09 13:58,حلمه فانى بيبي,BOX,1,10.00,10.00,5.00,5.00,5.00,5.00
4071,2025-11-09 13:59,سيفوتاكس 2جم ايبكو امبول,BOX,1,62.00,62.00,14.03,47.97,47.97,14.03
4071,2025-11-09 13:59,بيتادين شامبو صغير,BOX,1,55.00,55.00,11.00,44.00,44.00,11.00
4071,2025-11-09 13:59,رباط ضاغط 8 سم,BOX,1,19.00,19.00,9.50,9.50,9.50,9.50
4071,2025-11-09 13:59,قطن طبي الصياد 25 جم,BOX,1,6.00,6.00,3.20,2.80,2.80,3.20
4071,2025-11-09 13:59,سرنجات الدوليه 5سم,BOX,1,3.00,3.00,1.51,1.49,1.49,1.51
4072,2025-11-09 14:24,ميكوجيل شراب,BOX,1,37.00,37.00,9.26,27.74,27.74,9.26
4072,2025-11-09 14:24,ميكوجيل شراب,BOX,1,37.00,37.00,9.26,27.74,27.74,9.26
4075,2025-11-09 14:31,سيترونات 5مجم اقراص,BOX,1,56.00,56.00,12.67,43.33,43.33,12.67
4075,2025-11-09 14:31,سيترونات 5مجم اقراص,STRIP,1,28.00,28.00,6.34,43.33,21.66,6.34
4075,2025-11-09 14:31,كابرون 500 مجم اقراص,STRIP,1,55.00,55.00,14.19,81.62,40.81,14.19
4075,2025-11-09 14:31,فيروجلوبين كبسول,STRIP,1,90.00,90.00,24.58,130.85,65.42,24.58
4075,2025-11-09 14:31,فيدروب نقط,BOX,1,26.00,26.00,6.76,19.24,19.24,6.76
4076,2025-11-09 14:38,اومنيفورا حقن,STRIP,1,16.00,16.00,4.25,93.97,11.75,4.25
4076,2025-11-09 14:38,اومنيفورا حقن,STRIP,1,16.00,16.00,4.25,93.97,11.75,4.25
4076,2025-11-09 14:38,فولتارين 75 مجم امبول,STRIP,1,17.00,17.00,4.76,73.43,12.24,4.76
4076,2025-11-09 14:38,سرنجات الدوليه كبار 3سم,BOX,2,2.50,5.00,2.62,1.19,1.19,1.31
4077,2025-11-09 14:50,بيبي جوي 3,STRIP,1,6.03,6.03,0.91,297.00,5.12,0.91
4077,2025-11-09 14:50,بيبي جوي 3,STRIP,5,6.03,30.15,4.55,297.00,5.12,0.91
4078,2025-11-09 15:13,بورجازون كريم 20جم,BOX,1,35.00,35.00,9.80,25.20,25.20,9.80
4079,2025-11-09 16:03,فانفيلدا بلس 50/1000مجم اقراص,STRIP,1,46.00,46.00,14.26,95.22,31.74,14.26
4079,2025-11-09 16:03,ايراستابكس كو  20/5 مجم اقراص,STRIP,1,38.00,38.00,9.88,84.36,28.12,9.88
4080,2025-11-09 16:10,ديبوفيت امبول,STRIP,1,17.00,17.00,5.61,56.95,11.39,5.61
4080,2025-11-09 16:10,بريميران امبول,STRIP,1,5.00,5.00,1.25,45.00,3.75,1.25
4080,2025-11-09 16:10,انتودين امبول,STRIP,1,13.00,13.00,2.60,62.40,10.40,2.60
4080,2025-11-09 16:10,سبازموفري امبول 5مجم/2مللي,STRIP,1,18.00,18.00,5.07,38.80,12.93,5.07
4080,2025-11-09 16:10,ديكساميثازون العمريه,BOX,1,36.00,36.00,14.76,21.24,21.24,14.76
4081,2025-11-09 16:10,فاين لايف كبار كبير,STRIP,2,18.33,36.66,8.49,422.50,14.08,4.25
4082,2025-11-09 16:15,كيتولاك 30مجم/2ملل امبول,STRIP,1,12.00,12.00,3.84,40.80,8.16,3.84
4083,2025-11-09 16:50,اميولانت ان شراب,BOX,1,50.00,50.00,12.50,37.50,37.50,12.50
4084,2025-11-09 17:10,كونجيستال اقراص,STRIP,1,25.00,25.00,5.20,39.60,19.80,5.20
4085,2025-11-09 17:40,باور كابس اقراص,STRIP,1,20.00,20.00,6.50,27.00,13.50,6.50
4085,2025-11-09 17:40,ان بي بانثينول كريم 50جم,BOX,1,30.00,30.00,13.50,16.50,16.50,13.50
4086,2025-11-09 18:45,فاركولين محلول,BOX,1,37.00,37.00,11.10,25.90,25.90,11.10
4086,2025-11-09 18:45,محلول ملح %9,BOX,1,24.00,24.00,7.68,16.32,16.32,7.68
4086,2025-11-09 18:45,اتروفينت500امبول,STRIP,3,14.30,42.90,11.28,210.78,10.54,3.76
4086,2025-11-09 18:45,ماسك نيبولايزر اطفال ميدكير,BOX,1,20.00,20.00,9.00,11.00,11.00,9.00
4087,2025-11-09 18:49,اتروفنت 250 مجم امبول,STRIP,3,14.30,42.90,9.75,221.00,11.05,3.25
4087,2025-11-09 18:49,فاركولين محلول,BOX,1,37.00,37.00,11.10,25.90,25.90,11.10
4087,2025-11-09 18:49,ماسك نيبولايزر اطفال ميدكير,BOX,1,20.00,20.00,9.00,11.00,11.00,9.00
4088,2025-11-09 18:54,كولداتريكسي اقراص,STRIP,1,21.00,21.00,4.68,48.97,16.32,4.68
4089,2025-11-09 19:04,راني -ف فوار اكياس,STRIP,2,7.00,14.00,3.94,30.18,5.03,1.97
4090,2025-11-09 19:09,ايندوميتازين لبوس للالتهاب والروماتيزم,BOX,1,38.00,38.00,9.20,28.80,28.80,9.20
4091,2025-11-09 19:15,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
4092,2025-11-09 19:22,كيس جمع بول كبار ابيض,BOX,1,15.00,15.00,5.70,9.30,9.30,5.70
4093,2025-11-10 07:58,انتوبرال 40مجم اقراص,STRIP,1,63.00,63.00,20.16,85.68,42.84,20.16
4094,2025-11-10 08:39,اوكسيمت نقط للاطفال25 جرام,BOX,1,15.00,15.00,3.99,11.01,11.01,3.99
4095,2025-11-10 10:22,بروكاسوفت2مجم,STRIP,1,59.00,59.00,17.06,83.87,41.94,17.06
4095,2025-11-10 10:22,اميبروستون 8مجم اقراص,STRIP,1,45.00,45.00,12.52,64.97,32.48,12.52
4096,2025-11-10 10:31,راني -ف فوار اكياس,STRIP,1,7.00,7.00,1.97,30.18,5.03,1.97
4097,2025-11-10 11:10,بانادول كولد ان فلو اقراص,STRIP,1,38.00,38.00,13.68,48.64,24.32,13.68
4097,2025-11-10 11:10,فلوموكس 500مجم,STRIP,1,35.50,35.50,11.00,48.99,24.50,11.00
4098,2025-11-10 11:25,زيرتك اقراص,STRIP,1,50.00,50.00,11.00,78.00,39.00,11.00
4099,2025-11-10 11:52,كونترولوك 40 مجم اقراص,BOX,1,188.00,188.00,37.60,150.40,150.40,37.60
4100,2025-11-10 11:59,كولشيسين 500 ميكروجرام اقراص,STRIP,1,19.00,19.00,3.80,152.00,15.20,3.80
4101,2025-11-10 12:30,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
4102,2025-11-10 14:40,فلاكسوبرايد 5مجم اقراص,STRIP,1,25.00,25.00,6.81,54.57,18.19,6.81
4102,2025-11-10 14:40,لوبيكونت 8مجم اقراص,BOX,1,52.00,52.00,13.52,38.48,38.48,13.52
4103,2025-11-10 14:52,سيلدين 100مجم,STRIP,2,8.25,16.50,11.22,21.12,2.64,5.61
4103,2025-11-10 14:52,دوركو شفرات حريمى,STRIP,1,21.25,21.25,4.56,66.75,16.69,4.56
4104,2025-11-10 15:20,شامبو وبلسم سباركل,BOX,1,87.00,87.00,15.50,71.50,71.50,15.50
4105,2025-11-10 16:20,فيدروب نقط,BOX,1,26.00,26.00,6.76,19.24,19.24,6.76
4106,2025-11-10 16:21,صن سويت بخلاصة الزيتون للبشره الجافه,BOX,1,15.00,15.00,5.25,9.75,9.75,5.25
4107,2025-11-10 16:39,فيروجلوبين كبسول,STRIP,1,90.00,90.00,24.58,130.85,65.42,24.58
4107,2025-11-10 16:39,اوستيوكير اورجينال كبسول,STRIP,1,75.00,75.00,20.25,109.50,54.75,20.25
4108,2025-11-10 16:40,هاي بيوتك 1جم,STRIP,1,86.50,86.50,25.34,122.33,61.16,25.34
4109,2025-11-10 17:14,ايندوميتازين لبوس للالتهاب والروماتيزم,STRIP,1,19.00,19.00,4.60,28.80,14.40,4.60
4109,2025-11-10 17:14,تربسالين اقراص,STRIP,1,75.00,75.00,19.50,111.00,55.50,19.50
4109,2025-11-10 17:14,جابتين 100مجم,STRIP,1,27.00,27.00,8.67,55.00,18.33,8.67
4109,2025-11-10 17:14,جابتين 300 مجم اقراص,STRIP,1,42.00,42.00,11.34,91.97,30.66,11.34
4109,2025-11-10 17:14,ديكلاك اي دي 75جرام اقراص,STRIP,1,45.00,45.00,13.07,95.79,31.93,13.07
4110,2025-11-10 17:19,بانادول كولد ان فلو اقراص,STRIP,1,38.00,38.00,13.68,48.64,24.32,13.68
4111,2025-11-10 17:24,ستاركوبريكس 5مجم اقراص,STRIP,1,84.00,84.00,21.87,186.40,62.13,21.87
4112,2025-11-10 17:27,زيت فاتيكا بالزيتون 45مل,BOX,1,10.00,10.00,2.00,8.00,8.00,2.00
4112,2025-11-10 17:27,فرش اسنان جنجا اطفال,BOX,1,10.00,10.00,3.50,6.50,6.50,3.50
4113,2025-11-10 17:59,اوتريفين للكبار نقط للانف,BOX,1,24.00,24.00,6.38,17.62,17.62,6.38
4114,2025-11-10 18:13,لبن هيرو رقم 1 نيوتراديفنس بلس,BOX,1,339.00,339.00,75.00,264.00,264.00,75.00
4115,2025-11-10 18:18,بيتادين شامبو كبير,BOX,1,90.00,90.00,18.00,72.00,72.00,18.00
4116,2025-11-10 18:25,دوليبران 1000مجم,STRIP,1,16.00,16.00,5.28,32.16,10.72,5.28
4117,2025-11-10 19:02,جهاز محلول ماسكو,BOX,1,12.00,12.00,5.00,7.00,7.00,5.00
4117,2025-11-10 19:02,محلول ملح %9,BOX,1,24.00,24.00,7.68,16.32,16.32,7.68
4118,2025-11-10 19:03,يورونيميا 100مجم امبول,STRIP,2,55.00,110.00,24.84,212.90,42.58,12.42
4119,2025-11-10 19:10,سيتال لبوس 120مجم,STRIP,1,13.00,13.00,3.36,9.64,9.64,3.36
4120,2025-11-10 19:51,بيتادين محلول مطهر 60ملل,BOX,1,55.00,55.00,7.70,47.30,47.30,7.70
4120,2025-11-10 19:51,شاش المحله 11 سم,BOX,1,6.00,6.00,2.20,3.80,3.80,2.20
4120,2025-11-10 19:51,سيلك بلاستر حرير 2.5 سم,BOX,1,28.00,28.00,10.30,17.70,17.70,10.30
4121,2025-11-10 20:13,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
4122,2025-11-10 20:31,بيتادين محلول مطهر 60ملل,BOX,1,55.00,55.00,7.70,47.30,47.30,7.70
4122,2025-11-10 20:31,كحول اسبراى 70م,BOX,1,20.00,20.00,7.55,12.45,12.45,7.55
4123,2025-11-11 08:22,كيتولاك 30مجم/2ملل امبول,STRIP,1,12.00,12.00,3.84,40.80,8.16,3.84
4123,2025-11-11 08:22,سرنجات الدوليه 5سم,BOX,1,3.00,3.00,1.51,1.49,1.49,1.51
4124,2025-11-11 08:53,ريفارست بلس مهبلي,BOX,1,85.00,85.00,23.92,61.08,61.08,23.92
4126,2025-11-11 09:54,جافيسكون لحرقة المعده,STRIP,1,12.00,12.00,2.40,230.40,9.60,2.40
4127,2025-11-11 10:28,كولوفيرين ا اقراص,STRIP,1,33.00,33.00,8.91,72.27,24.09,8.91
4128,2025-11-11 10:30,ديوسيد_سي اقراص,STRIP,1,38.00,38.00,10.64,54.72,27.36,10.64
4128,2025-11-11 10:30,كابرون 500 مجم اقراص,STRIP,1,55.00,55.00,14.19,81.62,40.81,14.19
4129,2025-11-11 11:01,بانادول كولد ان فلو اقراص,STRIP,1,38.00,38.00,13.68,48.64,24.32,13.68
4130,2025-11-11 11:01,كونجيستال اقراص,STRIP,1,25.00,25.00,5.20,39.60,19.80,5.20
4131,2025-11-11 11:09,جوافه شراب للسعال,BOX,1,55.00,55.00,14.86,40.14,40.14,14.86
4132,2025-11-11 11:12,فاين لايف كبار كبير,STRIP,1,18.33,18.33,4.25,422.50,14.08,4.25
4133,2025-11-11 12:04,دولوكسبرين 20مجم اقراص,STRIP,1,74.00,74.00,22.20,103.60,51.80,22.20
4134,2025-11-11 12:31,بريدوكايين 30جرام,BOX,1,55.00,55.00,16.50,38.50,38.50,16.50
4135,2025-11-11 12:44,سيرفيتام كبسول,STRIP,1,43.00,43.00,0.52,84.96,42.48,0.52
4135,2025-11-11 12:44,نو-يورك 300مجم اقراص,BOX,1,38.00,38.00,9.28,28.72,28.72,9.28
4136,2025-11-11 12:48,يورسولفين ان فوار,STRIP,2,3.17,6.34,1.53,28.88,2.41,0.76
4136,2025-11-11 12:48,سيلدين 100مجم,STRIP,1,8.25,8.25,5.61,21.12,2.64,5.61
4137,2025-11-11 12:57,رابيبراكيرل 20مجم اقراص,BOX,1,132.00,132.00,39.60,92.40,92.40,39.60
4138,2025-11-11 13:40,بيوديلايزر 400 مجم كبسولات استنشاق,STRIP,2,42.50,85.00,21.93,189.20,31.53,10.97
4138,2025-11-11 13:40,جاروبرايد 50 مجم اقراص,STRIP,1,21.00,21.00,5.25,47.25,15.75,5.25
4139,2025-11-11 14:45,او ار اسى  فوار,STRIP,1,4.00,4.00,0.80,32.00,3.20,0.80
4140,2025-11-11 15:22,كلافيموكس 1000جرام اقراص,STRIP,1,43.33,43.33,14.30,87.10,29.03,14.30
4140,2025-11-11 15:22,بانادول ادفانس,STRIP,1,23.00,23.00,5.75,69.00,17.25,5.75
4140,2025-11-11 15:22,نوفالجين امبولات,STRIP,1,6.75,6.75,1.99,14.27,4.76,1.99
4140,2025-11-11 15:22,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
4140,2025-11-11 15:22,بيكتول استحلاب  برتقال,STRIP,1,25.00,25.00,9.17,380.00,15.83,9.17
4141,2025-11-11 15:39,كيروفيت كبسولات,BOX,1,150.00,150.00,9.00,141.00,141.00,9.00
4142,2025-11-11 15:44,لانتوس سلوستار 5 قلم,STRIP,1,248.80,248.80,60.14,943.30,188.66,60.14
4143,2025-11-11 16:21,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
4144,2025-11-11 16:23,بروباميثون كريم 20جم,BOX,1,30.00,30.00,9.60,20.40,20.40,9.60
4145,2025-11-11 16:28,جلوكوفاج اكس ار 1000مجم اقراص,STRIP,1,42.00,42.00,10.12,95.63,31.88,10.12
4146,2025-11-11 16:59,فولتارين امبول,STRIP,1,17.00,17.00,3.57,40.30,13.43,3.57
4146,2025-11-11 16:59,سرنجات الدوليه كبار 3سم,BOX,1,2.50,2.50,1.31,1.19,1.19,1.31
4147,2025-11-11 16:59,باي-الكوفان150مجم,STRIP,1,27.00,27.00,8.37,55.89,18.63,8.37
4148,2025-11-11 17:24,فينادون شراب,BOX,1,37.00,37.00,13.69,23.31,23.31,13.69
4148,2025-11-11 17:24,كيتوفان 50مجم,STRIP,1,15.00,15.00,5.40,28.80,9.60,5.40
4148,2025-11-11 17:24,كيتوفان 50مجم,STRIP,1,15.00,15.00,5.40,28.80,9.60,5.40
4149,2025-11-11 18:00,هياكيرينول قطره للعين,BOX,1,56.00,56.00,16.80,39.20,39.20,16.80
4150,2025-11-11 18:19,اريك,STRIP,1,8.38,8.38,1.18,86.43,7.20,1.18
4151,2025-11-11 18:35,اسبروتكت اقراص,STRIP,1,18.00,18.00,4.41,40.78,13.59,4.41
4152,2025-11-11 18:39,اتروفنت 250 مجم امبول,STRIP,1,14.30,14.30,3.25,221.00,11.05,3.25
4152,2025-11-11 18:39,اتروفنت 250 مجم امبول,STRIP,1,14.30,14.30,3.25,221.00,11.05,3.25
4153,2025-11-11 18:47,اندرال 10 جرام اقراص,STRIP,1,15.00,15.00,4.00,55.00,11.00,4.00
4153,2025-11-11 18:47,اندرال 10 جرام اقراص,STRIP,1,15.00,15.00,4.00,55.00,11.00,4.00
4154,2025-11-11 18:56,كولد ستوب اقراص,STRIP,1,17.00,17.00,4.15,38.55,12.85,4.15
4154,2025-11-11 18:56,ينسون ايزيس صغير,BOX,1,18.50,18.50,3.50,15.00,15.00,3.50
4154,2025-11-11 18:56,ايفيبرونت شراب,BOX,1,57.00,57.00,28.20,28.80,28.80,28.20
4155,2025-11-11 19:04,كلاريتين للحساسيه,STRIP,1,55.00,55.00,13.75,82.50,41.25,13.75
4156,2025-11-11 19:08,ثيوتاسيد مركب 600 اقراص,STRIP,1,83.00,83.00,19.03,191.90,63.97,19.03
4156,2025-11-11 19:08,ابيماج فوار,BOX,1,26.00,26.00,6.06,19.94,19.94,6.06
4156,2025-11-11 19:08,يورينكس,STRIP,1,14.00,14.00,4.20,19.60,9.80,4.20
4157,2025-11-11 19:12,سيتال 1000مجم اقراص,STRIP,1,14.00,14.00,4.76,27.72,9.24,4.76
4157,2025-11-11 19:12,سيرفيتام كبسول,STRIP,1,43.00,43.00,0.52,84.96,42.48,0.52
4157,2025-11-11 19:12,كولوفيرين ا اقراص,STRIP,1,33.00,33.00,8.91,72.27,24.09,8.91
4158,2025-11-11 19:46,زيثرون 500مجم 5 اقراص,BOX,1,86.00,86.00,27.52,58.48,58.48,27.52
4158,2025-11-11 19:46,ديكساترول قطره,BOX,1,27.00,27.00,8.10,18.90,18.90,8.10
4159,2025-11-11 19:48,ستربتوكين اقراص,STRIP,1,23.00,23.00,4.60,36.80,18.40,4.60
4160,2025-11-11 19:51,سيتال شراب,BOX,1,31.00,31.00,9.20,21.80,21.80,9.20
4161,2025-11-11 19:55,الوكيتا شامبو,BOX,1,199.00,199.00,63.68,135.32,135.32,63.68
4162,2025-11-11 19:58,اختبار حمل يو تست كارت,BOX,1,20.00,20.00,13.75,6.25,6.25,13.75
4163,2025-11-11 19:59,بروفين400مجم,STRIP,1,26.00,26.00,8.06,53.82,17.94,8.06
4164,2025-11-11 20:38,كتافاست 50 مجم فوار,STRIP,1,8.00,8.00,2.16,52.56,5.84,2.16
4165,2025-11-11 21:36,هيرو بيبي رقم 2,BOX,1,261.00,261.00,63.00,198.00,198.00,63.00
4166,2025-11-12 08:00,دانست8مجم امبولات,STRIP,1,47.50,47.50,13.36,102.41,34.14,13.36
4166,2025-11-12 08:00,سبازموفري امبول 5مجم/2مللي,STRIP,1,18.00,18.00,5.07,38.80,12.93,5.07
4166,2025-11-12 08:00,جاستروتيدين امبول,STRIP,1,18.00,18.00,3.67,43.00,14.33,3.67
4166,2025-11-12 08:00,سرنجات الدوليه 5سم,STRIP,1,3.00,3.00,2.99,1.49,0.01,2.99
4166,2025-11-12 08:00,جهاز محلول ماسكو,BOX,1,12.00,12.00,5.00,7.00,7.00,5.00
4166,2025-11-12 08:00,كانيولا 22 ازرق,BOX,1,12.00,12.00,5.00,7.00,7.00,5.00
4166,2025-11-12 08:00,محلول ملح %9,BOX,1,24.00,24.00,7.68,16.32,16.32,7.68
4166,2025-11-12 08:00,امريزول 500 اقراص,STRIP,1,12.50,12.50,4.12,16.75,8.38,4.12
4167,2025-11-12 08:01,او ار اسى  فوار,STRIP,2,4.00,8.00,1.60,32.00,3.20,0.80
4168,2025-11-12 08:19,بيبي جوي 3,STRIP,3,6.03,18.09,2.73,297.00,5.12,0.91
4169,2025-11-12 09:41,دوليبران1000مجم,STRIP,1,30.00,30.00,9.90,40.20,20.10,9.90
4170,2025-11-12 09:51,بانتولوك 40مجم,STRIP,1,51.00,51.00,17.34,67.32,33.66,17.34
4170,2025-11-12 09:51,فوميبرك 10مجم اقراص,STRIP,1,22.00,22.00,5.81,48.57,16.19,5.81
4171,2025-11-12 10:07,فولتارين امبول,STRIP,2,17.00,34.00,7.13,40.30,13.43,3.57
4172,2025-11-12 11:45,دوليبران 1000مجم,STRIP,1,16.00,16.00,5.28,32.16,10.72,5.28
4172,2025-11-12 11:45,سيبتازول اقراص,STRIP,1,17.00,17.00,3.84,263.20,13.16,3.84
4173,2025-11-12 13:27,هاي بيوتك 1جم,STRIP,1,86.50,86.50,25.34,122.33,61.16,25.34
4173,2025-11-12 13:27,كليريست اقراص,STRIP,1,22.00,22.00,7.00,30.00,15.00,7.00
4173,2025-11-12 13:27,اوبلكس شراب,BOX,1,31.00,31.00,12.10,18.90,18.90,12.10
4174,2025-11-12 13:30,نانودام سبراي هيبر تونيك,BOX,1,110.00,110.00,24.20,85.80,85.80,24.20
4174,2025-11-12 13:30,سيلجون 10مجم اقماع,BOX,1,15.00,15.00,2.40,12.60,12.60,2.40
4174,2025-11-12 13:30,ميوكوفللين مذيب للبلغم 125مملى شراب,BOX,1,50.00,50.00,19.00,31.00,31.00,19.00
4175,2025-11-12 13:51,اسبوسيد اطفال,STRIP,1,7.00,7.00,1.89,25.55,5.11,1.89
4176,2025-11-12 14:03,بيكتول استحلاب  برتقال,STRIP,1,25.00,25.00,9.17,380.00,15.83,9.17
4177,2025-11-12 14:08,سينور بخاخ,BOX,1,65.00,65.00,12.00,53.00,53.00,12.00
4177,2025-11-12 14:08,ليفوتافين 750 كبسول,BOX,1,108.00,108.00,27.00,81.00,81.00,27.00
4178,2025-11-12 14:36,بي كوم امبول,BOX,1,48.00,48.00,9.60,38.40,38.40,9.60
4178,2025-11-12 14:36,بيكوزيم محلول حقن,STRIP,1,10.00,10.00,2.20,93.60,7.80,2.20
4179,2025-11-12 14:44,بيرجاتون20مجم,BOX,1,51.00,51.00,16.83,34.17,34.17,16.83
4180,2025-11-12 15:04,ابيكوبريد 5,STRIP,1,23.00,23.00,5.98,51.06,17.02,5.98
4180,2025-11-12 15:04,ابيكوبريد 5,STRIP,1,23.00,23.00,5.98,51.06,17.02,5.98
4181,2025-11-12 15:23,كتافلام 25مجم,STRIP,1,17.00,17.00,4.42,25.16,12.58,4.42
4182,2025-11-12 16:20,زيرتك اقراص,STRIP,1,50.00,50.00,11.00,78.00,39.00,11.00
4182,2025-11-12 16:20,برونشيكم شراب,BOX,1,69.00,69.00,22.77,46.23,46.23,22.77
4182,2025-11-12 16:20,سرنجات الدوليه كبار 3سم,BOX,4,2.50,10.00,5.24,1.19,1.19,1.31
4183,2025-11-12 16:36,اولفنت شراب,BOX,1,34.00,34.00,9.04,24.96,24.96,9.04
4184,2025-11-12 17:10,باكلوفين اقراص,BOX,1,30.00,30.00,6.00,24.00,24.00,6.00
4184,2025-11-12 17:10,موبيتيل 7.5مجم مسكن,BOX,1,15.50,15.50,4.34,11.16,11.16,4.34
4185,2025-11-12 17:10,الزنتال 200 جرام اقراص,BOX,1,33.00,33.00,9.90,23.10,23.10,9.90
4186,2025-11-12 17:13,يوثيروكس100مجم اقراص,BOX,1,140.00,140.00,28.14,111.86,111.86,28.14
4186,2025-11-12 17:13,بانادول ادفانس,BOX,1,92.00,92.00,23.00,69.00,69.00,23.00
4186,2025-11-12 17:13,سينور بخاخ,BOX,1,65.00,65.00,12.00,53.00,53.00,12.00
4187,2025-11-12 17:19,موتينورم شراب,BOX,1,31.00,31.00,7.17,23.83,23.83,7.17
4187,2025-11-12 17:19,ماي سويت بيبي شراب,BOX,1,50.00,50.00,12.95,37.05,37.05,12.95
4188,2025-11-12 17:56,اوتوكورت نقط,BOX,1,26.00,26.00,8.06,17.94,17.94,8.06
4189,2025-11-12 18:20,جليسرين للاطفال 735.9,BOX,1,19.00,19.00,5.32,13.68,13.68,5.32
4190,2025-11-12 18:32,ديكساميثازون العمريه,STRIP,1,12.00,12.00,4.92,21.24,7.08,4.92
4190,2025-11-12 18:32,كتافلام 3/75مجم حقن,STRIP,1,20.00,20.00,5.00,90.00,15.00,5.00
4191,2025-11-12 18:58,ايفي استيل زنك شراب,BOX,1,75.00,75.00,21.60,53.40,53.40,21.60
4191,2025-11-12 18:58,بانادول ادفانس,STRIP,1,23.00,23.00,5.75,69.00,17.25,5.75
4193,2025-11-12 19:15,كلاريتين للحساسيه,STRIP,1,55.00,55.00,13.75,82.50,41.25,13.75
4194,2025-11-12 19:43,بترو اقراص,STRIP,1,23.00,23.00,5.52,52.44,17.48,5.52
4195,2025-11-12 19:46,مينا لاكس اقراص,BOX,1,18.00,18.00,5.57,12.43,12.43,5.57
4196,2025-11-12 20:00,فنيستيل نقط بالفم,BOX,1,34.00,34.00,12.24,21.76,21.76,12.24
4196,2025-11-12 20:00,كلاريتين للحساسيه,STRIP,1,55.00,55.00,13.75,82.50,41.25,13.75
4196,2025-11-12 20:00,بانادول ادفانس,STRIP,1,23.00,23.00,5.75,69.00,17.25,5.75
4197,2025-11-12 20:17,زيت حرير بالثوم كبير,BOX,1,80.00,80.00,15.00,65.00,65.00,15.00
4198,2025-11-13 09:26,فيدروب نقط,BOX,1,26.00,26.00,6.76,19.24,19.24,6.76
4199,2025-11-13 09:57,راني -ف فوار اكياس,BOX,1,42.00,42.00,11.82,30.18,30.18,11.82
4199,2025-11-13 09:57,ديفيتون دي قطره,BOX,1,40.00,40.00,8.00,32.00,32.00,8.00
4199,2025-11-13 09:57,كارو معلق شراب,BOX,1,65.00,65.00,15.15,49.85,49.85,15.15
4200,2025-11-13 09:58,الفاكارينو نقط بالفم,BOX,1,152.00,152.00,39.60,112.40,112.40,39.60
4201,2025-11-13 09:58,اسبوسيد اطفال,BOX,1,35.00,35.00,9.45,25.55,25.55,9.45
4202,2025-11-13 09:59,كاندلكان 16 مجم,BOX,1,60.00,60.00,16.20,43.80,43.80,16.20
4203,2025-11-13 10:00,تجريتول 400مجم اقراص,BOX,1,106.00,106.00,28.20,77.80,77.80,28.20
4205,2025-11-13 11:53,بيتادين محلول مطهر 60ملل,BOX,1,55.00,55.00,7.70,47.30,47.30,7.70
4206,2025-11-13 12:19,مالوكس اكياس,STRIP,1,6.00,6.00,1.14,97.20,4.86,1.14
4207,2025-11-13 12:40,سيفاكسون 1جم فيال,BOX,2,69.00,138.00,38.00,50.00,50.00,19.00
4208,2025-11-13 12:41,كلافيموكس 1000جرام اقراص,BOX,1,130.00,130.00,42.90,87.10,87.10,42.90
4209,2025-11-13 12:42,بيكولاكس نقط,BOX,1,24.00,24.00,4.80,19.20,19.20,4.80
4210,2025-11-13 12:47,فاين لايف كبار كبير,STRIP,1,18.33,18.33,4.25,422.50,14.08,4.25
4211,2025-11-13 12:49,بانثينول 15جم كريم,BOX,1,32.00,32.00,8.26,23.74,23.74,8.26
